Player_Name,Year,Month,Region,Platform,Days_Active,Sessions_Per_Month,Avg_Session_Time_Min,In_App_Purchase_USD,Clan_Joined,Update_Event,Satisfaction_Score,Churn_Risk_Score,Churned,Monthly_Active_Index
NightKing9617,2017,4,Europe,Android,27,11,5.03,33.51,Yes,Major,8.3,2.72,0,297
ShadowKing2686,2019,12,Europe,Android,18,6,42.08,0.53,No,Minor,3.7,7.5,0,108
GhostRider9380,2024,10,Asia,Android,16,90,54.98,2.7,No,Minor,4.4,8.59,0,1440
GhostRaider4773,2023,4,South America,iOS,10,8,52.16,35.7,No,Minor,4.6,10.96,0,80
IronDestroyer8995,2021,10,South America,Android,6,49,36.06,18.36,No,Minor,2.5,14.55,1,294
WarTitan5573,2022,12,Europe,iOS,22,50,54.27,12.06,Yes,Minor,1.4,8.36,0,1100
ToxicMaster4876,2025,5,Europe,Android,24,88,10.94,35.06,No,None,1.6,6.17,0,2112
EliteRaider1147,2018,3,North America,iOS,8,71,34.89,5.65,Yes,None,6.5,12.19,1,568
IceHunter7010,2025,10,Asia,Android,6,13,58.97,7.86,No,None,9.7,11.16,0,78
SilentDestroyer3121,2019,2,Europe,iOS,23,86,59.54,29.7,Yes,None,1.8,7.83,0,1978
IronViper3549,2024,9,South America,iOS,4,61,42.35,17.88,Yes,None,6.8,11.83,0,244
ShadowChampion816,2017,1,South America,iOS,5,20,14.22,4.67,Yes,None,2.1,15.26,1,100
StormMaster2025,2018,5,Europe,Android,6,55,11.21,44.88,No,None,6.2,11.5,0,330
SilentWarrior5581,2020,5,South America,iOS,15,56,55.73,103.5,No,Major,5,8.39,0,840
StormChampion503,2022,8,Asia,iOS,6,13,53.44,3.12,No,Major,1.3,12.21,1,78
SilentTitan8712,2023,6,South America,iOS,19,87,22.35,7.03,No,Major,4.2,7.12,0,1653
StormChampion202,2024,6,South America,Android,25,10,56.24,27.68,Yes,None,8.1,4.9,0,250
FireTitan5953,2026,6,Europe,iOS,20,48,12.18,2.64,No,None,2.8,7.94,0,960
RoyalSlayer9036,2019,4,Asia,iOS,8,83,21.2,12.49,No,Minor,5.7,12.92,1,664
ShadowLegend8229,2019,1,Asia,Android,13,10,40.43,4.93,No,None,3.3,11.3,0,130
WarSlayer5450,2021,3,North America,iOS,4,9,14.39,21.84,No,Minor,9.3,10.98,0,36
GhostDestroyer1044,2024,10,Asia,Android,22,97,59.4,8.92,Yes,None,9.3,5.99,0,2134
SilentSlayer15,2017,12,North America,Android,17,50,17.24,37.7,Yes,Minor,7.5,7.44,0,850
SilentChampion8017,2016,11,Europe,Android,14,31,18.49,12.26,Yes,None,7.2,8.79,0,434
DarkWizard5101,2020,6,South America,Android,18,119,31.1,15.38,No,None,6,8.76,0,2142
EliteDestroyer336,2018,5,Asia,iOS,15,118,47.82,43.96,No,Major,8.1,6.62,0,1770
StormKnight6675,2015,10,North America,Android,22,49,11.63,29.27,No,None,9.9,4.15,0,1078
UltraChampion3067,2015,1,Asia,iOS,19,45,41.71,33.09,No,None,9.7,4.51,0,855
SilentChampion6358,2024,5,Europe,Android,11,94,10.47,0.25,Yes,Minor,8.3,8.58,0,1034
IronSniper3085,2019,2,North America,iOS,7,32,10.21,21.42,Yes,Major,2.2,14.18,1,224
WarChampion702,2021,1,North America,iOS,1,58,7.28,12.55,Yes,Major,8.8,13.25,1,58
ToxicKing9040,2014,4,North America,iOS,30,36,34.95,43.03,No,Minor,6.3,3.69,0,1080
GhostViper926,2024,6,Europe,iOS,3,93,28.98,0.78,Yes,Minor,5.8,12.21,1,279
NightWizard2729,2019,7,North America,iOS,19,57,21.9,37.25,No,Minor,5.9,6.28,0,1083
IceWarrior9109,2025,9,South America,Android,30,75,33.99,2.91,Yes,Minor,3.3,4.47,0,2250
ShadowRaider3581,2015,5,Europe,iOS,28,34,32.6,17.92,Yes,Major,2.9,5.51,0,952
SilentKing9478,2015,8,South America,iOS,1,57,31.06,25.93,No,None,5,14.75,1,57
IceKing3290,2020,8,South America,iOS,4,35,14.48,4.4,Yes,Minor,6.7,11.57,0,140
ProRider3612,2023,11,Europe,Android,24,16,54.33,3.65,No,None,6.9,5.15,0,384
ShadowLegend5467,2014,9,Asia,Android,11,13,39.1,22.93,Yes,Minor,5.7,11.46,0,143
DarkWarrior7860,2019,3,South America,Android,7,102,12,3.66,No,None,8.4,10.82,0,714
RoyalKing4845,2020,3,Europe,Android,7,71,19.05,14.39,Yes,None,9.3,9.81,0,497
ShadowDestroyer9220,2021,9,South America,Android,14,41,47.05,6.09,No,Major,2.9,9.87,0,574
FireWizard8098,2020,7,North America,Android,15,118,47.7,0.64,Yes,Major,7.6,8.51,0,1770
IronRaider5637,2019,4,South America,iOS,5,32,44.92,1.39,Yes,Minor,3.1,14.54,1,160
FireSniper2144,2022,1,South America,Android,14,114,48.48,2.82,Yes,None,8.6,9.5,0,1596
ProSniper8611,2026,7,South America,iOS,13,90,37.9,15.76,No,Major,5.6,9.98,0,1170
IceViper793,2016,10,North America,iOS,20,30,20.88,4.75,No,Minor,4.3,5.86,0,600
EliteSlayer4568,2024,6,South America,iOS,26,87,24.67,37.87,No,Minor,7.9,4.87,0,2262
IceSlayer8811,2019,3,Europe,iOS,22,25,33.03,0.55,Yes,Minor,1.7,7.52,0,550
NightSlayer2246,2017,5,South America,iOS,18,105,18.53,21.55,Yes,None,6.1,7.09,0,1890
NightMaster5020,2015,3,Europe,iOS,1,14,51.93,1.88,Yes,None,5.9,13.37,1,14
UltraTitan1054,2014,8,South America,Android,13,84,46.08,44.21,Yes,None,8.8,8.37,0,1092
ShadowMaster7548,2025,5,South America,iOS,23,28,58.9,0.84,No,Minor,3.9,6.15,0,644
IronWarrior3011,2025,10,South America,Android,29,29,27.84,3.09,No,Minor,3.7,4.27,0,841
RoyalRider1911,2014,10,Asia,iOS,20,56,52.89,6.51,No,Minor,1.8,7.46,0,1120
NightSlayer5900,2024,6,Asia,iOS,7,94,47.85,2.12,Yes,Major,5.9,12.41,1,658
IronLegend4789,2023,2,North America,iOS,6,5,50.76,48.5,No,None,1.2,13.48,1,30
DarkTitan2313,2016,8,Europe,iOS,27,57,42.85,2.84,No,Minor,9.4,2.99,0,1539
WarRaider7125,2017,9,North America,Android,9,72,24.2,1.73,No,Major,3.1,13.03,1,648
IronLegend5474,2015,3,Europe,Android,28,105,18.42,1.23,Yes,None,5,3.81,0,2940
SilentDestroyer6794,2026,6,North America,Android,10,111,19.98,32.8,No,None,2.4,13.17,1,1110
SilentDestroyer5303,2025,6,North America,Android,22,82,36.18,20.99,Yes,None,4,6.55,0,1804
GhostKing347,2024,2,South America,iOS,3,28,53.38,28.29,Yes,None,9.2,13.94,1,84
SilentChampion3755,2024,10,South America,iOS,7,31,29.7,24.41,Yes,Minor,9.8,10.04,0,217
RoyalSlayer4778,2024,8,South America,Android,25,111,37.94,68.79,No,None,3.6,5.73,0,2775
IceLegend8199,2014,5,South America,iOS,30,31,45.36,29.26,No,None,8.4,0.61,0,930
IronSniper2140,2017,11,South America,iOS,11,92,52.04,9.64,Yes,Minor,2.5,11,0,1012
NightSlayer8997,2020,11,North America,Android,26,108,40.67,6.84,Yes,Major,2.2,4.97,0,2808
ProHunter5548,2023,8,Europe,Android,12,69,39.61,6.91,No,Major,2.2,11.98,0,828
RoyalChampion8746,2024,8,Asia,iOS,12,43,59.32,7.5,No,Minor,9.5,10.34,0,516
ProKnight6527,2019,12,Asia,Android,13,81,52.43,4.13,Yes,Minor,7.3,10.01,0,1053
GhostViper8836,2019,3,Europe,iOS,22,88,45.34,9.99,No,None,6.2,4.69,0,1936
DarkHunter151,2024,5,Asia,iOS,23,106,50.76,2.33,Yes,None,2.7,6.69,0,2438
UltraMaster213,2022,7,North America,iOS,8,40,59.99,7.05,Yes,None,5.8,11.22,0,320
NightKnight1588,2015,5,Europe,iOS,4,80,32.81,3.85,No,None,9.9,10.49,0,320
WarMaster7573,2017,6,Europe,iOS,21,73,43.8,50.42,Yes,None,8.4,5.78,0,1533
StormMaster4219,2018,2,Asia,iOS,20,9,49.74,12.37,Yes,Major,9.9,5.54,0,180
IronHunter6437,2014,8,Asia,iOS,1,85,29.43,34.59,Yes,Minor,1.1,16.76,1,85
WarWizard1501,2021,5,North America,Android,6,106,57.52,17.76,Yes,None,6,11.75,0,636
FireViper7820,2021,6,South America,Android,23,14,26.02,18.25,No,None,3.6,7.52,0,322
UltraTitan1913,2019,1,Europe,Android,2,20,18.37,0.06,No,Minor,4,13.16,1,40
ProWizard2306,2025,10,South America,Android,22,92,42.24,0.26,Yes,None,1.5,5.87,0,2024
EliteViper5147,2018,2,Asia,Android,14,97,9.44,6.54,No,None,7.1,8.39,0,1358
FireSlayer9168,2021,11,Europe,iOS,27,57,11.97,1.22,No,Minor,8.7,2.36,0,1539
ToxicLegend5532,2016,4,South America,iOS,18,18,58.38,6.49,Yes,Minor,3.2,9.05,0,324
SilentSlayer9239,2016,11,North America,Android,10,78,20.49,19.25,Yes,Minor,5.7,12.03,1,780
UltraWarrior6155,2015,9,North America,iOS,29,33,6.82,24.7,No,Minor,1.5,4.55,0,957
StormTitan1769,2018,6,North America,Android,21,32,31.11,18.95,No,None,3.5,5.95,0,672
WarViper9027,2016,8,Europe,iOS,1,21,52.7,16.17,No,Major,3,15.33,1,21
ToxicLegend1293,2016,2,Europe,iOS,3,73,23.33,1.7,No,Minor,9.8,12.35,1,219
IceDestroyer8811,2019,10,Europe,iOS,20,70,28.06,2.75,No,Major,5.5,5.82,0,1400
ProMaster8049,2021,5,Europe,Android,4,40,13.63,0.84,No,None,2.9,12.6,1,160
ToxicLegend5572,2015,12,Europe,iOS,18,118,24.04,33.47,No,None,2.2,8.23,0,2124
ShadowRider7961,2017,12,South America,Android,8,108,58.1,7.82,Yes,Minor,8,12.37,1,864
ToxicRaider4983,2024,1,South America,iOS,22,50,53.25,10.29,Yes,None,1.4,8.47,0,1100
WarWizard5449,2020,4,North America,Android,9,49,45.69,19.57,No,None,2.2,13.63,1,441
StormSniper1530,2014,10,South America,Android,22,107,48.24,69.42,No,Major,1.5,6.37,0,2354
GhostLegend86,2014,1,South America,Android,19,13,41.81,19.1,No,None,4.3,8.71,0,247
IronKnight155,2025,11,North America,iOS,28,40,11.49,2.5,No,Minor,9.5,2.43,0,1120
GhostRider1151,2026,11,North America,iOS,2,9,11.46,46.58,Yes,Major,3.1,15.99,1,18
RoyalChampion2617,2023,9,Asia,iOS,9,83,34.55,5.22,Yes,Minor,4.4,10.77,0,747
FireKing7307,2020,2,North America,iOS,3,77,37.75,31.27,Yes,None,7.6,12.81,1,231
FireChampion4712,2020,7,South America,Android,22,93,58.45,27.54,Yes,None,2.8,6.14,0,2046
ToxicHunter4475,2014,3,Europe,iOS,26,54,29.81,10.73,No,None,3.6,3.7,0,1404
GhostDestroyer7073,2014,2,North America,Android,2,32,55.46,14.77,No,None,4.5,14.18,1,64
ToxicMaster9504,2017,4,Asia,Android,7,31,59.47,5.19,Yes,Minor,9.6,9.45,0,217
FireRaider8489,2018,7,South America,iOS,30,114,51.45,24.25,Yes,None,5.9,3.36,0,3420
IronSniper2403,2018,7,Asia,Android,17,51,26.94,77.52,Yes,None,4.9,8.16,0,867
FireRaider4983,2017,9,Asia,iOS,25,37,46.44,11.14,No,None,4.6,5.86,0,925
WarWarrior5201,2021,12,South America,iOS,17,119,35,123.48,Yes,Major,4.5,8.81,0,2023
RoyalTitan7822,2020,3,Asia,iOS,9,101,15.93,5.82,Yes,Minor,9.2,10.52,0,909
UltraKing6423,2022,7,South America,Android,27,42,12.13,2.57,Yes,Minor,8,4.67,0,1134
GhostRider990,2020,6,Asia,iOS,1,12,8.85,129.9,Yes,Minor,2.7,14.32,1,12
StormWarrior4000,2023,10,Europe,Android,1,8,22.95,9.43,Yes,Minor,3.9,15.98,1,8
WarKnight5386,2014,7,North America,iOS,8,116,42.88,39.23,Yes,Minor,8.6,11.48,0,928
ShadowWarrior1343,2026,7,Europe,iOS,17,111,55.26,0.6,Yes,None,7.8,7.31,0,1887
SilentTitan1078,2020,10,Europe,iOS,8,40,22.62,19.78,Yes,None,1.9,11.87,0,320
DarkSniper4724,2014,5,Asia,Android,19,111,34.21,0.07,Yes,Minor,4.7,6.72,0,2109
FireDestroyer8942,2020,9,North America,Android,4,35,30.78,14.04,Yes,Minor,5.4,12.11,1,140
FireKnight5070,2023,7,North America,Android,18,78,10.98,26.68,Yes,Minor,8.7,6.62,0,1404
IceViper5035,2021,7,North America,iOS,13,53,46.82,19.42,No,Minor,8.7,9.41,0,689
ProSniper4343,2024,12,Asia,iOS,22,45,33.57,19.76,Yes,None,2.4,8.19,0,990
StormWizard6306,2022,3,Europe,Android,7,110,55.45,7.91,No,Major,6.3,12.23,1,770
UltraSniper4161,2025,1,South America,iOS,26,12,50.95,20.09,No,None,9.5,4.01,0,312
IronTitan6410,2016,5,South America,iOS,3,34,20.31,38.59,Yes,Minor,1.7,16.22,1,102
GhostWarrior1833,2017,8,South America,iOS,14,18,22.19,13.73,No,None,4.2,11.04,0,252
ShadowRider9483,2017,5,North America,iOS,9,49,34.53,15.6,No,Minor,4,13.19,1,441
ToxicViper8131,2025,10,South America,Android,3,103,11.88,36.45,Yes,None,2.5,14.42,1,309
FireWizard1825,2022,3,Europe,Android,7,114,18.81,2.6,Yes,None,9.8,9.99,0,798
IronSniper5979,2026,9,South America,Android,15,50,50.16,18.38,Yes,Minor,7.4,9.27,0,750
UltraLegend6759,2020,2,North America,Android,4,71,13.42,12.87,No,Minor,7.2,11.51,0,284
StormTitan6795,2016,3,North America,iOS,5,97,35.04,10.8,No,None,1.4,13.15,1,485
EliteDestroyer4006,2023,12,South America,Android,28,20,26.67,10.47,No,Minor,4.5,3.68,0,560
WarSlayer1244,2018,4,North America,Android,9,14,16.05,20.04,Yes,None,6.6,10.16,0,126
ProLegend9558,2020,10,South America,iOS,3,72,58.34,45.57,Yes,None,5.4,13.4,1,216
IceHunter7438,2021,1,North America,Android,16,56,50.38,21,No,Minor,7.5,7.07,0,896
RoyalDestroyer6587,2014,11,Asia,iOS,16,54,19.67,6.14,No,None,8.4,8.98,0,864
ShadowSlayer8712,2025,4,Asia,iOS,19,72,48.19,2.97,Yes,Major,7.9,7.79,0,1368
FireWizard186,2015,4,Europe,Android,25,6,5.35,76.56,No,Minor,9.5,2.92,0,150
ProHunter8696,2020,9,Asia,Android,9,79,20.27,7.25,Yes,None,6,9.72,0,711
NightChampion9641,2024,8,South America,Android,29,83,10.94,12.55,No,Major,8.7,2.06,0,2407
NightMaster7762,2026,2,North America,iOS,20,79,28.32,0.35,Yes,None,9.9,5.07,0,1580
NightChampion5764,2026,7,Europe,iOS,1,91,40.09,33.34,Yes,Minor,5.6,13.58,1,91
IronLegend8674,2015,6,South America,Android,17,106,14.42,31.51,Yes,Major,1.1,10.35,0,1802
NightWarrior5100,2020,7,South America,iOS,12,118,18.15,23.73,No,None,3.9,10.48,0,1416
DarkDestroyer8275,2022,11,Europe,Android,9,98,26.6,8.8,No,Minor,5.8,12.14,1,882
NightTitan5535,2024,4,Europe,iOS,22,64,39.69,9.36,No,Minor,7.1,5.9,0,1408
NightSlayer3712,2015,5,South America,Android,5,54,22.09,13.7,No,Minor,6.3,12.7,1,270
StormKnight4683,2020,6,North America,iOS,29,5,38.08,10.28,No,None,6.8,2.44,0,145
ShadowKnight6267,2017,9,South America,iOS,28,113,24.21,3.69,Yes,None,7.5,2.66,0,3164
UltraLegend978,2024,2,North America,Android,15,101,19.18,5.25,Yes,Minor,5.5,8.08,0,1515
SilentKnight3892,2026,11,Europe,iOS,26,113,52.03,8.03,No,None,8.5,3.13,0,2938
UltraHunter3552,2015,9,South America,Android,13,41,26.06,0.4,No,Minor,7,8.16,0,533
IceWizard8788,2026,10,Asia,iOS,19,27,55.51,8.35,Yes,Major,8,6.92,0,513
WarKing1820,2020,1,South America,Android,3,53,21.81,34.42,No,None,6.9,12.39,1,159
EliteChampion9035,2026,4,North America,Android,2,116,34.86,12.67,Yes,Minor,2,16.32,1,232
FireChampion2546,2018,12,South America,Android,13,86,7.95,4.11,Yes,Minor,2.4,10.38,0,1118
ShadowRaider9206,2014,5,North America,iOS,7,78,42.42,23.73,No,None,2.5,13.69,1,546
IceLegend3513,2018,9,Asia,Android,9,68,48.75,0.44,No,None,1.4,13.23,1,612
UltraKnight3841,2025,6,Europe,iOS,22,21,58.43,3.36,Yes,None,3,5.97,0,462
FireRider9864,2025,4,Asia,Android,10,75,51.01,17.45,No,Minor,6,11.13,0,750
NightLegend3761,2016,2,North America,iOS,1,19,22.19,22.32,No,None,1.5,16,1,19
SilentKnight8164,2020,5,Europe,Android,22,55,35.61,6.98,No,None,3.6,7.55,0,1210
RoyalTitan3034,2019,8,Europe,iOS,16,31,37.55,6.51,No,None,6.6,8.71,0,496
GhostSniper4775,2021,8,South America,iOS,11,13,8.12,0.42,No,None,2.8,11.77,0,143
RoyalLegend6435,2026,6,Asia,iOS,24,68,9,6.71,Yes,None,2.8,7.4,0,1632
SilentViper8734,2018,11,North America,Android,8,67,22.92,64.04,No,Minor,8.4,11.1,0,536
NightWizard5435,2015,1,North America,Android,30,89,45.94,10.12,Yes,Minor,5.9,2.98,0,2670
FireSniper6817,2022,8,Europe,iOS,26,57,20.7,7.94,Yes,Minor,3.8,3.99,0,1482
ToxicViper725,2024,4,South America,iOS,13,105,53.08,19.7,Yes,None,5.9,8.49,0,1365
ToxicWizard7396,2021,2,North America,iOS,16,97,40.47,90.37,Yes,Minor,4.9,9.25,0,1552
GhostChampion4736,2019,1,South America,Android,3,46,30.75,11.52,Yes,Minor,9.6,13.46,1,138
WarRaider5925,2026,7,Europe,Android,13,113,34.73,2,No,Major,2.8,11.34,0,1469
GhostRider3921,2023,2,Europe,iOS,17,101,23.23,25.28,No,Major,7,8.9,0,1717
WarHunter4948,2020,4,Europe,Android,21,74,58.57,45.54,No,Minor,9.2,4.29,0,1554
IceChampion882,2022,4,South America,Android,6,93,14.68,22.81,Yes,Major,7.5,12.94,1,558
SilentKnight1031,2020,10,North America,Android,10,39,52.32,13.75,Yes,Major,4.5,11.31,0,390
SilentHunter3309,2016,1,Asia,Android,9,21,42.3,5.66,Yes,None,7.7,11.23,0,189
FireLegend2649,2019,2,South America,Android,18,48,44.14,11.81,Yes,Major,3.1,7.76,0,864
FireKnight7581,2024,1,Europe,iOS,30,95,50.97,10.97,Yes,Major,7.5,0.81,0,2850
GhostSniper4963,2026,6,Asia,iOS,17,47,12.49,65.76,No,Major,8.1,5.79,0,799
StormRider3909,2024,3,Asia,Android,7,108,43.23,0.75,Yes,None,4.4,11.48,0,756
RoyalMaster5871,2020,1,Asia,iOS,2,93,47.69,9.07,No,Minor,6,13.21,1,186
GhostHunter6184,2015,12,Asia,Android,11,80,59.15,7.45,Yes,None,6.1,10.52,0,880
StormKnight7685,2016,8,Asia,iOS,18,111,46.12,80.5,Yes,Minor,6,8.57,0,1998
ToxicDestroyer251,2017,12,Europe,Android,3,105,57.35,0.13,Yes,Minor,2.8,13.96,1,315
UltraTitan1536,2023,4,North America,Android,14,108,51.74,6.92,Yes,None,6.7,9.88,0,1512
NightSniper1530,2019,10,Asia,Android,20,48,53.16,72.87,No,None,4.7,6.29,0,960
IceSniper265,2014,7,North America,iOS,13,42,55.43,3.47,No,Minor,2.2,10.43,0,546
ProHunter7386,2022,10,North America,iOS,23,45,34.21,31.15,Yes,None,1.5,5.63,0,1035
ProRaider3528,2018,2,South America,iOS,17,29,44.11,16.59,No,None,8.4,6.99,0,493
ProWarrior3188,2026,6,Europe,Android,29,53,11.82,47.28,No,None,7.8,3.15,0,1537
ProDestroyer6057,2025,6,Asia,Android,22,64,24.6,41.29,No,None,9.4,5.85,0,1408
UltraRaider9153,2020,7,North America,iOS,11,6,53.37,17.17,Yes,Minor,5.3,10.36,0,66
ToxicHunter6424,2022,12,South America,iOS,7,69,58.77,16.16,Yes,Major,6.5,10.96,0,483
IronSniper632,2022,1,North America,Android,3,118,11.14,3.28,No,Minor,1.6,13.4,1,354
NightTitan6425,2014,12,Asia,Android,3,7,37.24,1.25,No,Minor,3.7,14.83,1,21
DarkLegend6120,2014,1,Europe,Android,2,97,45.4,26.34,No,Minor,7.8,12.79,1,194
IceDestroyer501,2016,2,Europe,iOS,21,18,33.38,18.96,Yes,None,3.5,7.59,0,378
ProHunter6899,2019,11,Asia,Android,16,49,17.81,31.73,Yes,Major,2,9.93,0,784
RoyalWizard6383,2015,2,North America,Android,23,38,7.29,0.37,No,Minor,1.6,5.77,0,874
SilentTitan6538,2023,5,South America,Android,11,90,57.33,54.27,No,None,5.1,11.66,0,990
GhostKing9041,2025,1,Europe,Android,28,40,18.03,1.52,No,None,8.9,1.86,0,1120
RoyalSlayer1310,2024,11,Europe,iOS,14,19,21.45,47,No,None,4.3,10.03,0,266
SilentRaider4079,2014,2,North America,Android,3,41,40.35,4.24,Yes,Major,7,13.35,1,123
FireKing147,2014,6,North America,iOS,7,14,28.57,6.02,No,Minor,4.9,12.49,1,98
FireDestroyer6235,2026,3,North America,Android,8,13,28.29,41.08,Yes,None,8.1,10.73,0,104
WarRider8686,2018,4,South America,iOS,13,54,9.54,12.01,No,Minor,8.2,8.92,0,702
NightWarrior897,2017,1,North America,iOS,19,39,59.55,23.71,Yes,None,9.5,6.83,0,741
RoyalViper3108,2014,5,South America,iOS,11,50,20.64,46.05,Yes,Major,4,10.52,0,550
SilentChampion8265,2017,4,Asia,iOS,1,110,11.05,6.89,No,None,5.2,15.28,1,110
EliteTitan8763,2016,8,South America,Android,19,85,42.49,2.92,Yes,Major,6.8,5.68,0,1615
SilentViper406,2015,3,North America,iOS,13,51,46.37,15.55,No,Minor,5.5,9.9,0,663
IceViper1416,2022,10,South America,iOS,22,22,6.39,9.83,Yes,Minor,1.8,7.14,0,484
UltraLegend5846,2024,1,South America,Android,17,117,19.81,32.06,Yes,Minor,6.8,8.3,0,1989
DarkMaster2839,2014,10,South America,iOS,9,29,15.69,0.1,Yes,Minor,2,12.13,1,261
WarTitan5411,2020,5,Europe,iOS,19,39,48.38,17.37,No,Minor,8.6,6.88,0,741
StormSlayer3881,2026,1,North America,Android,19,84,15.11,14.51,Yes,None,1.7,9.37,0,1596
GhostViper1433,2017,11,South America,iOS,28,55,17.94,37.91,No,Major,8,2.25,0,1540
UltraKing9471,2018,5,North America,Android,23,113,59.28,17.19,No,Minor,2.4,6.26,0,2599
FireLegend772,2023,9,Asia,iOS,23,117,43.62,108.89,Yes,None,7.7,4.37,0,2691
WarChampion8463,2018,5,South America,iOS,29,93,26.32,0.54,Yes,Minor,1.2,3.69,0,2697
UltraSniper2015,2014,2,South America,iOS,6,59,46.46,14.01,Yes,None,2,13.74,1,354
IronRaider7751,2019,2,Asia,Android,7,20,30.66,74.6,No,None,1.2,14.8,1,140
ToxicHunter2912,2026,10,North America,iOS,5,109,16.7,58.23,No,None,2.6,12.31,1,545
SilentKing5069,2022,9,Asia,Android,8,92,31.84,4.93,Yes,None,1,12.27,1,736
ShadowRaider8529,2015,12,Asia,iOS,26,16,47.46,35.11,Yes,Minor,1.8,7.03,0,416
SilentRaider2158,2020,5,Asia,iOS,14,103,14.81,32.73,No,None,1.2,9.95,0,1442
EliteMaster6212,2019,11,Asia,iOS,18,63,31.7,65.66,Yes,Minor,4.9,6.33,0,1134
NightChampion7900,2018,8,North America,iOS,21,77,11.56,14.24,No,Minor,2.4,8.85,0,1617
ToxicRider585,2017,10,South America,Android,27,116,51.35,15.07,Yes,None,3.6,5.4,0,3132
EliteWizard3117,2017,4,Asia,Android,25,41,50.03,30.88,No,Minor,3.4,4.46,0,1025
SilentHunter715,2019,2,Asia,Android,20,36,42.04,137.92,Yes,Minor,8.5,4.85,0,720
SilentKnight9045,2017,4,Europe,iOS,24,61,55.6,7.4,No,Minor,2.5,6.27,0,1464
IceWizard1554,2018,12,North America,Android,3,87,27,23,Yes,Minor,5.5,12.18,1,261
NightWarrior2988,2026,11,Asia,Android,22,26,12.26,22.24,Yes,None,1.6,7.97,0,572
UltraMaster1784,2019,4,Europe,iOS,8,49,58.66,38.94,No,None,4.7,11.4,0,392
StormMaster232,2018,11,Asia,Android,14,102,33.22,20.97,Yes,None,8.2,9.86,0,1428
DarkRaider9516,2020,9,North America,iOS,25,87,31.15,12.26,No,Major,5.6,3.38,0,2175
DarkViper3043,2022,10,Europe,iOS,14,118,8.5,7.45,No,None,3.3,11.03,0,1652
FireChampion2091,2023,11,Europe,Android,29,16,36.37,69.59,Yes,Major,4.7,3.07,0,464
DarkRider4587,2020,6,North America,Android,7,86,40.46,8.18,Yes,None,6,12.4,1,602
SilentSniper6133,2020,10,Europe,iOS,6,9,31.03,5.89,Yes,Minor,9.1,12.87,1,54
ToxicTitan7586,2017,6,Europe,iOS,27,30,55.07,31.47,Yes,None,8.5,3.97,0,810
ToxicMaster1728,2014,5,Asia,iOS,6,95,45.83,13.77,Yes,None,9.7,11.57,0,570
StormSniper2737,2021,6,Europe,iOS,12,24,7.12,4.05,Yes,Minor,2.6,10.44,0,288
EliteMaster6978,2017,1,South America,Android,22,65,34.84,8.9,Yes,Minor,2.8,6.91,0,1430
IceKing7529,2014,5,North America,iOS,15,12,59.65,4.55,Yes,Major,1.9,10.03,0,180
SilentSniper9904,2018,12,Asia,Android,26,66,15.99,4.69,No,Minor,5.6,4.92,0,1716
IceLegend4916,2021,6,Europe,iOS,25,58,38.94,1.58,Yes,None,2.6,6.63,0,1450
WarHunter379,2017,8,South America,Android,19,84,20.04,20.72,No,Minor,7.2,7.82,0,1596
FireChampion4417,2026,4,Asia,iOS,4,62,25.43,9.28,No,Major,9.6,12.45,1,248
DarkTitan359,2025,5,North America,iOS,3,70,6.85,1.23,No,Major,6.1,13.15,1,210
GhostKing5619,2021,4,Europe,Android,13,49,42.84,21.05,Yes,Minor,7.5,10.22,0,637
WarTitan9372,2021,7,North America,iOS,25,69,47.11,7.04,Yes,None,2.8,6.17,0,1725
NightLegend8306,2016,10,North America,Android,16,9,47.51,3.54,No,Major,8.3,6.46,0,144
EliteMaster7116,2022,6,Europe,iOS,13,35,58.38,64.54,Yes,Minor,8.7,7.34,0,455
SilentKnight7066,2016,4,Europe,iOS,30,27,51.08,1.55,Yes,None,9,0.68,0,810
StormViper1763,2014,6,Asia,iOS,21,25,16.42,9.78,Yes,None,8.8,6.31,0,525
WarRaider6460,2015,4,North America,Android,30,16,17.68,19.12,Yes,Minor,3.8,4.73,0,480
StormViper8782,2019,12,Europe,iOS,10,8,47.24,100.46,No,None,5.8,11.41,0,80
EliteViper6297,2025,8,North America,Android,13,41,47.73,1.72,No,Minor,3.8,8.87,0,533
NightChampion6311,2023,11,Europe,iOS,8,79,11.77,53.62,Yes,None,8.9,11.14,0,632
UltraChampion8293,2015,3,North America,Android,12,110,5.36,42.55,Yes,None,9.2,7.84,0,1320
ProRider157,2019,8,Asia,Android,8,108,27.08,30.21,Yes,None,7.1,11.03,0,864
ShadowTitan4950,2014,2,North America,iOS,9,13,43.21,2.17,No,None,3,11.03,0,117
IronLegend8756,2024,6,Europe,iOS,10,30,52.67,6.87,No,None,2,12.34,1,300
GhostDestroyer6921,2026,8,South America,iOS,7,107,14.09,6.32,No,None,9.1,11.41,0,749
ToxicChampion5166,2014,1,Asia,iOS,3,31,49.84,15.28,Yes,None,4.2,15.28,1,93
StormSlayer2662,2018,6,Asia,Android,5,97,42.64,2.56,Yes,Minor,6.8,11.59,0,485
ProWizard2644,2023,9,South America,Android,3,114,14.13,33.89,Yes,None,8.4,14.08,1,342
IronKing7209,2026,10,Europe,iOS,18,111,53.03,22.92,Yes,Major,7,8.05,0,1998
UltraTitan7737,2024,10,Asia,Android,19,66,56.31,39.47,No,Minor,9.9,4.76,0,1254
